,name,categories,lat,lng,brewery_name
50,Strouds Run Beach,Beach,39.3495812928088,-82.0375406742096,Jackie O's Pub & Brewery
51,Dow Lake,Lake,39.344818927393526,-82.03276634216309,Jackie O's Pub & Brewery
52,Peoples Bank ATM - Holzer Clinic,Medical Center,39.33373699336763,-82.02808903134823,Jackie O's Pub & Brewery
53,Super 8 Athens,Motel,39.33350633076394,-82.0332504015118,Jackie O's Pub & Brewery
54,Marathon,Gas Station,39.40308,-82.1284,Jackie O's Pub & Brewery
55,Wayne National Forest Headquarters,National Park,39.39935451926026,-82.16339853339994,Jackie O's Pub & Brewery
0,Allagash Brewing Company,Brewery,43.703091934451024,-70.3180244013079,Allagash Brewing Company
1,Foundation Brewing Company,Brewery,43.70293437409705,-70.32001483513588,Allagash Brewing Company
2,Austin Street Brewery,Brewery,43.702745386499046,-70.32011019018086,Allagash Brewing Company
3,Big Moose Harley-Davidson,Motorcycle Shop,43.688683512798214,-70.32696708743632,Allagash Brewing Company
4,Definitive Brewing Company,Brewery,43.702777866399586,-70.31896514723574,Allagash Brewing Company
5,Starbucks,Coffee Shop,43.702757244425904,-70.2886474941264,Allagash Brewing Company
6,Chipotle Mexican Grill,Mexican Restaurant,43.67755647093197,-70.32975335255469,Allagash Brewing Company
7,Starbucks,Coffee Shop,43.68404,-70.29151,Allagash Brewing Company
8,Kon Asian Bistro,Japanese Restaurant,43.67554213144244,-70.32637418204833,Allagash Brewing Company
9,Bruno's,Italian Restaurant,43.68944533489971,-70.29311408317255,Allagash Brewing Company
10,Presumpscot River Preserve,Nature Preserve,43.7175963317832,-70.28037779525442,Allagash Brewing Company
11,Phoever Maine Vietnamese Bar & Grill,Asian Restaurant,43.67796272024383,-70.33473914658616,Allagash Brewing Company
12,Turf's Sports Grill,Sports Bar,43.68565029972863,-70.32169360320017,Allagash Brewing Company
13,The Local Press,Deli / Bodega,43.670023316559394,-70.29027864420817,Allagash Brewing Company
14,Rosemont Market and Bakery,Market,43.668839054996226,-70.30218519233084,Allagash Brewing Company
15,Tipo,Italian Restaurant,43.677577,-70.281132,Allagash Brewing Company
16,Mr Bagel,Sandwich Place,43.67902931672096,-70.35578298127054,Allagash Brewing Company
17,Portland House of Pizza,Pizza Place,43.69916480000001,-70.2870651,Allagash Brewing Company
18,Po'Boys & Pickles,Southern / Soul Food Restaurant,43.68567322181896,-70.2923195395229,Allagash Brewing Company
19,Otto Pizza,Pizza Place,43.684145,-70.289027,Allagash Brewing Company
20,Big Sky Bread Company,Bakery,43.670201354886245,-70.28441341207763,Allagash Brewing Company
21,The Great Lost Bear,Pub,43.66795664487241,-70.28022337170712,Allagash Brewing Company
22,The Bayou Kitchen,Cajun / Creole Restaurant,43.670562099934685,-70.284184069144,Allagash Brewing Company
23,Animal Refuge League,Animal Shelter,43.665835568822295,-70.34701966070214,Allagash Brewing Company
24,Rose Foods,Bagel Shop,43.66580931081279,-70.27640119924673,Allagash Brewing Company
25,Bier Cellar,Beer Store,43.663155053868145,-70.271622493937,Allagash Brewing Company
26,Bissell Brothers Brewing Co,Brewery,43.65092749999999,-70.2922272,Allagash Brewing Company
27,The Frog and Turtle,Gastropub,43.67698744030676,-70.36688164797664,Allagash Brewing Company
28,Mast Landing Brewing,Brewery,43.67632448564293,-70.36958334281289,Allagash Brewing Company
29,The Holy Donut,Donut Shop,43.65601594122061,-70.27488562549134,Allagash Brewing Company
30,Salvage BBQ,BBQ Joint,43.654110418840496,-70.27804220430207,Allagash Brewing Company
31,Fore River Sanctuary Trail,Trail,43.664163612648515,-70.31037941618584,Allagash Brewing Company
32,Weekend Anime,Toy / Game Store,43.68127651007083,-70.35110939505793,Allagash Brewing Company
33,Saigon Restaurant,Vietnamese Restaurant,43.67533788539047,-70.28620478714684,Allagash Brewing Company
34,Hadlock Field,Baseball Stadium,43.65624487895722,-70.27838230133057,Allagash Brewing Company
35,Punky's,Sandwich Place,43.663213539653825,-70.28501749305296,Allagash Brewing Company
36,Rising Tide Brewing Company,Brewery,43.6654312594374,-70.2570909443819,Allagash Brewing Company
37,Urban Farm Fermentory,Farm,43.66908866316435,-70.25604955075788,Allagash Brewing Company
38,Trader Joe's,Grocery Store,43.66192821228901,-70.26428360673688,Allagash Brewing Company
39,Tandem Coffee Roasters,Coffee Shop,43.66684201872242,-70.25593503318761,Allagash Brewing Company
40,Rêve Cycling Studio,Yoga Studio,43.668765315773186,-70.2806106462059,Allagash Brewing Company
41,Mister Bagel,Bagel Shop,43.66974978514871,-70.2824078284655,Allagash Brewing Company
42,Quarry Run Dog Park,Dog Run,43.699787504828805,-70.26112605114048,Allagash Brewing Company
43,Tandem Coffee + Bakery,Coffee Shop,43.65313135556721,-70.27060621434846,Allagash Brewing Company
44,Coffee By Design,Coffee Shop,43.6660830980612,-70.25674100814265,Allagash Brewing Company
45,Hot Suppa,Breakfast Spot,43.6530894035234,-70.26839669836973,Allagash Brewing Company
46,"The Press Hotel, Autograph Collection",Hotel,43.65888607122008,-70.25620568284467,Allagash Brewing Company
47,Payson Park,Basketball Court,43.681235460829946,-70.26753990211724,Allagash Brewing Company
48,Whole Foods Market,Grocery Store,43.663284962100605,-70.25866425696665,Allagash Brewing Company
49,Pai Men Miyake,Japanese Restaurant,43.65294606854764,-70.26690787907243,Allagash Brewing Company
50,Thompsons Point,Park,43.65018679326167,-70.29163221019162,Allagash Brewing Company
51,Boda,Thai Restaurant,43.653153929311465,-70.26659713439665,Allagash Brewing Company
52,Chipotle Mexican Grill,Mexican Restaurant,43.66049450790936,-70.26665703872287,Allagash Brewing Company
53,Bayside Bowl,Bowling Alley,43.6598470911624,-70.26376976291687,Allagash Brewing Company
54,Veranda Asian Market,Grocery Store,43.671709377662864,-70.28446509305562,Allagash Brewing Company
55,Green Elephant Bistro,Vegetarian / Vegan Restaurant,43.65364446745354,-70.26354432106018,Allagash Brewing Company
56,Oxbow Blending and Bottling,Brewery,43.664934886321944,-70.25128741900195,Allagash Brewing Company
57,OTTO,Pizza Place,43.654820765772165,-70.26239582177863,Allagash Brewing Company
58,Drifters Wife,Wine Bar,43.66536494369316,-70.25213862620124,Allagash Brewing Company
59,Union,American Restaurant,43.65901796611742,-70.25653229721868,Allagash Brewing Company
60,Eventide Oyster Co.,Seafood Restaurant,43.65962769363355,-70.25115820744,Allagash Brewing Company
61,Merrill Auditorium,Theater,43.65989277035362,-70.2575427462234,Allagash Brewing Company
62,Bard Coffee,Coffee Shop,43.65769136469212,-70.25495382015741,Allagash Brewing Company
63,Western Promenade Park,Park,43.64973807940644,-70.27622540975466,Allagash Brewing Company
64,OTTO,Pizza Place,43.66321169825631,-70.25132116150604,Allagash Brewing Company
65,Highroller Lobster Co,Food Truck,43.65847934990092,-70.25590380363101,Allagash Brewing Company
66,Novare Res Bier Cafe,Bar,43.65731206496362,-70.25478011165255,Allagash Brewing Company
67,El Corazon,Food Truck,43.65579993555733,-70.26803611996759,Allagash Brewing Company
68,Duckfat,New American Restaurant,43.660208954627606,-70.25033982693637,Allagash Brewing Company
69,Eastern Promenade,Scenic Lookout,43.668788353912944,-70.24345124132066,Allagash Brewing Company
70,Maine Hatha Yoga,Yoga Studio,43.66734052612555,-70.27759514930979,Allagash Brewing Company
71,The Standard Baking Co.,Bakery,43.65780796488235,-70.25057568084324,Allagash Brewing Company
72,Dutch's Breakfast & Lunch,Sandwich Place,43.65794680197182,-70.26048625690535,Allagash Brewing Company
73,The Holy Donut,Donut Shop,43.6566225660778,-70.2535181229676,Allagash Brewing Company
74,The Back Bay Grill,American Restaurant,43.65804008874046,-70.26448227401256,Allagash Brewing Company
75,The Gelato Fiasco Old Port,Ice Cream Shop,43.656093642362805,-70.2541747529366,Allagash Brewing Company
76,Terlingua,BBQ Joint,43.665021421124095,-70.25198164632333,Allagash Brewing Company
77,Public Market House,Food Court,43.65712473493847,-70.25924219866266,Allagash Brewing Company
78,Vena's Fizz House,Food & Drink Shop,43.65695781055283,-70.25228550132692,Allagash Brewing Company
79,Pizza Villa,Pizza Place,43.65365226392449,-70.27869651432181,Allagash Brewing Company
80,Lone Pine Brewing,Brewery,43.67004985068151,-70.25596561624378,Allagash Brewing Company
81,Munjoy Hill,Park,43.66636542416791,-70.24727579411574,Allagash Brewing Company
82,Portland Pie Company,Pizza Place,43.67693824296176,-70.36703313309765,Allagash Brewing Company
83,The Portland Hunt + Alpine Club,Cocktail Bar,43.6579296599197,-70.25465893083499,Allagash Brewing Company
84,The Front Room,Breakfast Spot,43.66725850221394,-70.24626216384728,Allagash Brewing Company
85,Street and Co.,Seafood Restaurant,43.65602784060821,-70.25405039793257,Allagash Brewing Company
86,Back Cove Trail,Trail,43.66542493880938,-70.2680979397681,Allagash Brewing Company
87,Leonardo's Pizza,Pizza Place,43.66531333299724,-70.27509404485279,Allagash Brewing Company
88,Fore Street,New American Restaurant,43.6581269695268,-70.25098911045798,Allagash Brewing Company
89,Coast City Comics,Comic Shop,43.65348409300727,-70.26457599285945,Allagash Brewing Company
90,Miss Portland Diner,Diner,43.66342678668032,-70.26319118690839,Allagash Brewing Company
91,Local 188,Bar,43.653129658452684,-70.26756248971652,Allagash Brewing Company
92,Central Provisions,Restaurant,43.65611253078365,-70.25387125779247,Allagash Brewing Company
93,Eastern Promenade Trail,Trail,43.66122498617661,-70.24532435807828,Allagash Brewing Company
94,Bonobo,Pizza Place,43.65144509508183,-70.26829340282063,Allagash Brewing Company
95,Flatbread Company,Pizza Place,43.657198953411665,-70.24982381073632,Allagash Brewing Company
96,Fort Allen Park,Scenic Lookout,43.66529256607515,-70.240691783299,Allagash Brewing Company
97,Portland Museum of Art,Art Museum,43.65398312762311,-70.26267185981646,Allagash Brewing Company
98,Yosaku,Sushi Restaurant,43.654326811354814,-70.25739653882343,Allagash Brewing Company
99,Scales,Seafood Restaurant,43.656720252079346,-70.24977560075509,Allagash Brewing Company
0,Hill Farmstead Brewery,Brewery,44.60668506938763,-72.2629159666362,Hill Farmstead Brewery
1,Caja Madera,Food Truck,44.606447,-72.263193,Hill Farmstead Brewery
2,Highland Lodge,Hotel,44.60011382857724,-72.30479791699513,Hill Farmstead Brewery
3,Willey's True Value Hardware,Hardware Store,44.575679008765135,-72.29574123803869,Hill Farmstead Brewery
4,Caspian Lake,Lake,44.57055673163356,-72.29854811756445,Hill Farmstead Brewery
5,Mountain View Country Club,Golf Course,44.56888482482166,-72.30144868697624,Hill Farmstead Brewery
0,New England Brewing Company,Brewery,41.33934022683667,-72.9797032215295,New England Brewing Co.
1,Amity Wine & Spirits,Wine Shop,41.3368752149375,-72.97785853698903,New England Brewing Co.
2,Katz's Deli,Deli / Bodega,41.33977573236316,-72.97770307161075,New England Brewing Co.
3,Bella's Cafe,American Restaurant,41.32696574626308,-72.96026144646683,New England Brewing Co.
4,Amity Meat Center,Butcher,41.34064557338065,-72.97944335816828,New England Brewing Co.
5,Ernie's Pizza,Pizza Place,41.33100868479171,-72.97259245370327,New England Brewing Co.
6,The Course at Yale,Golf Course,41.31920586503545,-72.98524448024011,New England Brewing Co.
7,Five Guys,Burger Joint,41.33646530661109,-72.97823713760408,New England Brewing Co.
8,Connecticut Sports Center,Athletics & Sports,41.34411296568886,-72.97325936804944,New England Brewing Co.
9,Michaelangelo's Pizza & Subs,Pizza Place,41.308004871546125,-72.96908486244146,New England Brewing Co.
10,West Rock Ridge State Park,Scenic Lookout,41.342661829131124,-72.95838948298604,New England Brewing Co.
11,Manjares,Coffee Shop,41.32567162204064,-72.95865853684711,New England Brewing Co.
12,D'Amato's Seafood II,Seafood Restaurant,41.31838344629197,-72.94732953621049,New England Brewing Co.
13,Lena's Cafe and Confections,Breakfast Spot,41.32672133388027,-72.95951394600323,New England Brewing Co.
14,Yale University Art Gallery,Art Museum,41.308205788755686,-72.93090060301256,New England Brewing Co.
15,Tandoor,Indian Restaurant,41.30924610181387,-72.93548118751295,New England Brewing Co.
16,The Study at Yale Hotel,Hotel,41.30882232660929,-72.93293758819044,New England Brewing Co.
17,Edge Of The Woods,Grocery Store,41.318000886923336,-72.94525877904779,New England Brewing Co.
18,BAR,Pizza Place,41.30632232622741,-72.93029427705824,New England Brewing Co.
19,Yale Center for British Art,Art Gallery,41.307898041039074,-72.93061877927668,New England Brewing Co.
20,Rubamba,Arepa Restaurant,41.30693756884478,-72.93106734749936,New England Brewing Co.
21,Arethusa Farm Dairy,Ice Cream Shop,41.307424832024964,-72.92920878718854,New England Brewing Co.
22,Zoi's on Orange,Sandwich Place,41.310292,-72.921956,New England Brewing Co.
23,Yale New Haven Food Carts,Food Truck,41.302936954079414,-72.93419604271246,New England Brewing Co.
24,Mamoun's Falafel Restaurant,Middle Eastern Restaurant,41.310353720214955,-72.93464706389362,New England Brewing Co.
25,Cappetta's Italian Imports,Italian Restaurant,41.295749,-72.956845,New England Brewing Co.
26,Shubert Theatre,Theater,41.30651862307481,-72.92915931237116,New England Brewing Co.
27,Nica's Market,Deli / Bodega,41.316684034279874,-72.91565056343133,New England Brewing Co.
28,Insomnia Cookies,Snack Place,41.305565267998695,-72.93015360832214,New England Brewing Co.
29,Blue State Coffee,Coffee Shop,41.31104599853966,-72.9298947857082,New England Brewing Co.
30,Junzi Kitchen,Asian Restaurant,41.31105022364917,-72.93061097790088,New England Brewing Co.
31,Woolsey Hall - Yale School of Music,College Auditorium,41.31130332846324,-72.92618215123292,New England Brewing Co.
32,Yale Repertory Theatre,Theater,41.30812410963859,-72.93158054351807,New England Brewing Co.
33,House of Naan,Chaat Place,41.3095664622127,-72.93513413910536,New England Brewing Co.
34,Union League Cafe,French Restaurant,41.30756040272364,-72.92952900923463,New England Brewing Co.
35,Miya's Sushi,Sushi Restaurant,41.309716745040554,-72.93533292998241,New England Brewing Co.
36,Peabody Museum of Natural History,History Museum,41.31578168067421,-72.92111019841496,New England Brewing Co.
37,Sapori D'Italia,Deli / Bodega,41.354181309399316,-72.93625982192852,New England Brewing Co.
38,Hindinger Farm,Farm,41.379452004691835,-72.94638102067881,New England Brewing Co.
39,Barcelona Restaurant & Wine Bar,Spanish Restaurant,41.3055995,-72.926884,New England Brewing Co.
40,East Rock Park,Trail,41.32705631261303,-72.90541447321398,New England Brewing Co.
41,Modern Apizza,Pizza Place,41.313789854604806,-72.91280814326508,New England Brewing Co.
42,Pacifico,Latin American Restaurant,41.30608907871355,-72.92975757815132,New England Brewing Co.
43,Koffee? on Audubon,Coffee Shop,41.31160887367626,-72.9219854242204,New England Brewing Co.
44,Elm City Social,Cocktail Bar,41.306983724902615,-72.9291021823883,New England Brewing Co.
45,Barracuda Bistro & Bar,Bar,41.308784959509076,-72.93384969234467,New England Brewing Co.
46,Women's Table (Maya Lin 1993) #NHV,Sculpture Garden,41.31087886214244,-72.92808845711703,New England Brewing Co.
47,The Wine Thief,Wine Shop,41.321037018474215,-72.91837424494736,New England Brewing Co.
48,Mẹcha Noodle Bar,Noodle House,41.305550442449466,-72.92856685077794,New England Brewing Co.
49,Yale University Bookstore,College Bookstore,41.31206927055005,-72.93132094634224,New England Brewing Co.
50,Atticus Bookstore Cafe,Café,41.308111457520795,-72.93068956054084,New England Brewing Co.
51,College Street Music Hall,Concert Hall,41.306656191272644,-72.92972002170136,New England Brewing Co.
52,Frank Pepe Pizzeria Napoletana,Pizza Place,41.30299145307105,-72.91696183098641,New England Brewing Co.
53,Taqueria Mexican Restaurant,Mexican Restaurant,41.28838465229934,-72.97198777067351,New England Brewing Co.
54,Geronimo Southwest Grill,Mexican Restaurant,41.30652466399568,-72.93062698086891,New England Brewing Co.
55,The Juice Box,Juice Bar,41.30823186654747,-72.93098034527796,New England Brewing Co.
56,Florian Sea & Meat Raw Bar,Seafood Restaurant,41.30876331084202,-72.9331487238343,New England Brewing Co.
57,City Climb,Climbing Gym,41.324659803863746,-72.93206550190938,New England Brewing Co.
58,The Edge Fitness Clubs - Orange,Gym / Fitness Center,41.279330172931346,-72.9845558175581,New England Brewing Co.
59,Sandra's Next Generation,Southern / Soul Food Restaurant,41.30005612400286,-72.9395241519006,New England Brewing Co.
60,Prime 16,American Restaurant,41.30610065729738,-72.92739957226414,New England Brewing Co.
61,Da Legna,Pizza Place,41.31344707981557,-72.9133687349571,New England Brewing Co.
62,Goodfellas Restaurant,Italian Restaurant,41.31094064144603,-72.91733437478211,New England Brewing Co.
63,Tikkaway Grill,Indian Restaurant,41.30560502969739,-72.92403813056846,New England Brewing Co.
64,Sushi Palace,Sushi Restaurant,41.35308806421458,-72.9302476688514,New England Brewing Co.
65,The Owl Shop,Smoke Shop,41.30704907931933,-72.92893006688047,New England Brewing Co.
66,Yale School of Art,University,41.308423580264765,-72.93291565382897,New England Brewing Co.
67,Lucibello's Italian Pastry Shop,Bakery,41.30759050111045,-72.91899456527511,New England Brewing Co.
68,Meat & Co.,Sandwich Place,41.30448931561951,-72.92632341384888,New England Brewing Co.
69,York Street Noodle House,Noodle House,41.30815120807914,-72.93185610176462,New England Brewing Co.
70,New Haven Country Club,Golf Course,41.34545851170898,-72.90937534883308,New England Brewing Co.
71,116 Crown,Cocktail Bar,41.30443,-72.92632,New England Brewing Co.
72,Adrianas Restaurant,Italian Restaurant,41.30828106214876,-72.91510817611707,New England Brewing Co.
73,THC The Hops Company,Beer Garden,41.31456267790174,-73.05220419168465,New England Brewing Co.
74,Edgerton Park,Park,41.33346274190981,-72.91507600754605,New England Brewing Co.
75,Ordinary,Bar,41.30704430188258,-72.92853355838724,New England Brewing Co.
76,Donut Crazy,Donut Shop,41.31136635307462,-72.92967330228659,New England Brewing Co.
77,Payne Whitney Gymnasium,College Gym,41.313725003043174,-72.930668592453,New England Brewing Co.
78,Best Video,Video Store,41.365794662529865,-72.90849409350822,New England Brewing Co.
79,Wooster Square Park,Park,41.304167796090056,-72.9180522583769,New England Brewing Co.
80,The Beer Collective,Beer Bar,41.30616526754456,-72.92352945233183,New England Brewing Co.
